,S&P 500,NASDAQ 100,Euro Stoxx 50,Nikkei 225,FTSE China A50,DAX,Hang Seng,FTSE 100,EURO BUND 10Y,EURO BOBL 5Y,EURO SCHATZ 2Y,US T-Note 10Y,US T-Note 5Y,US T-Note 2Y
2016-09-16,2132.9,4816.0,2924.0,16350.0,9585.0,10283.0,23339.0,6700.5,163.93,131.67,112.06,130.4844,121.2109,109.1719
2016-09-19,2133.8,4796.25,2942.0,16350.0,9662.5,10338.5,23522.0,6748.5,163.72,131.63,112.05,130.2656,121.1016,109.1328
2016-09-20,2129.8,4799.5,2948.0,16320.0,9652.5,10386.5,23503.0,6782.0,164.15,131.7,112.07,130.4844,121.2031,109.1484
2016-09-21,2156.6,4849.75,2988.0,16730.0,9612.5,10503.0,23646.0,6828.5,164.3,131.73,112.07,130.7031,121.2656,109.1484
2016-09-22,2168.8,4887.5,3036.0,16730.0,9667.5,10673.0,23790.0,6867.0,165.14,131.9,112.08,130.9375,121.3516,109.1719
2016-09-23,2157.6,4857.25,3011.0,16570.0,9657.5,10604.0,23674.0,6856.5,165.14,131.94,112.1,131.0,121.4375,109.2109
2016-09-26,2139.9,4816.0,2963.0,16400.0,9497.5,10379.0,23311.0,6783.5,165.69,132.09,112.14,131.3438,121.6484,109.2656
2016-09-27,2136.1,4859.5,2971.0,16540.0,9585.0,10391.5,23621.0,6781.5,166.0,132.22,112.16,131.4844,121.6797,109.2891
2016-09-28,2155.0,4868.0,3003.0,16460.0,9570.0,10500.0,23636.0,6863.5,165.83,132.19,112.16,131.3594,121.6328,109.25
2016-09-29,2147.8,4842.0,2947.0,16720.0,9605.0,10288.0,23710.0,6832.5,165.91,132.22,112.16,131.4844,121.7109,109.2813
2016-09-30,2158.0,4863.25,2995.0,16450.0,9567.5,10527.0,23313.0,6864.5,165.76,132.12,112.14,131.2188,121.5391,109.2344
2016-10-03,2154.2,4868.25,2984.0,16590.0,9602.5,10527.0,23570.0,6930.5,165.4,132.07,112.14,130.9531,121.3672,109.1563
2016-10-04,2144.5,4856.5,2994.0,16720.0,9627.5,10547.0,23670.0,7013.5,164.73,131.94,112.13,130.4688,121.125,109.1094
2016-10-05,2153.2,4876.25,3017.0,16820.0,9640.0,10590.5,23750.0,7001.5,164.32,131.81,112.11,130.2969,121.0313,109.0859
2016-10-06,2149.5,4870.75,3026.0,16900.0,9692.5,10595.5,23926.0,6998.0,164.14,131.74,112.09,129.9688,120.8125,109.0313
2016-10-07,2155.5,4859.5,2988.0,16890.0,9702.5,10469.0,23828.0,7020.0,164.01,131.66,112.09,130.1875,120.9297,109.0547
2016-10-10,2159.0,4892.5,3020.0,16890.0,9757.5,10606.5,23828.0,7061.0,163.46,131.61,112.09,129.8125,120.6875,108.9766
2016-10-11,2151.5,4824.75,3005.0,17010.0,9735.0,10561.0,23421.0,7042.0,163.7,131.6,112.08,129.8594,120.7344,108.9609
2016-10-12,2128.1,4806.5,3004.0,16890.0,9692.5,10535.0,23415.0,7005.0,163.45,131.6,112.09,129.8906,120.75,108.9922
2016-10-13,2117.7,4794.75,2980.0,16790.0,9657.5,10447.0,22936.0,6960.5,163.78,131.61,112.08,130.1406,120.8906,109.0234
2016-10-14,2137.6,4802.0,3014.0,16850.0,9752.5,10580.0,23209.0,6977.0,163.23,131.51,112.07,129.8281,120.8203,109.0391
2016-10-17,2122.9,4802.5,3001.0,16880.0,9622.5,10503.0,23001.0,6914.5,163.52,131.61,112.08,130.125,120.9766,109.0859
2016-10-18,2137.7,4826.0,3040.0,16940.0,9815.0,10621.0,23356.0,6968.0,163.79,131.68,112.1,130.3594,121.1172,109.1094
2016-10-19,2138.7,4830.0,3048.0,16990.0,9772.5,10647.0,23276.0,6985.0,163.82,131.66,112.09,130.3438,121.1016,109.1328
2016-10-20,2135.3,4845.25,3071.0,17180.0,9782.5,10709.0,23394.0,7000.5,164.25,131.72,112.08,130.1719,120.9766,109.0781
2016-10-21,2135.7,4846.0,3075.0,17220.0,9847.5,10717.5,23394.0,7009.0,164.29,131.68,112.08,130.3594,121.0625,109.0859
2016-10-24,2145.1,4907.5,3085.0,17250.0,10025.0,10760.0,23608.0,6967.5,163.94,131.61,112.05,130.1406,120.9219,109.0547
2016-10-25,2136.6,4879.5,3082.0,17380.0,9960.0,10768.0,23605.0,6979.5,163.82,131.54,112.04,130.1875,120.9531,109.0625
2016-10-26,2128.7,4853.75,3067.0,17360.0,9877.5,10694.0,23302.0,6911.5,163.08,131.33,112.01,129.9063,120.8281,109.0391
2016-10-27,2127.1,4823.75,3070.0,17350.0,9872.5,10696.0,23124.0,6951.0,162.05,131.11,111.99,129.4219,120.5938,108.9922
2016-10-28,2124.7,4805.5,3055.0,17460.0,9912.5,10654.0,22879.0,6928.5,162.15,131.09,111.97,129.5469,120.7344,109.0547
2016-10-31,2127.5,4803.75,3054.0,17440.0,9870.0,10681.0,22905.0,6909.5,162.1,131.09,111.98,129.6875,120.8281,109.0625
2016-11-01,2104.8,4755.25,3004.0,17440.0,9927.5,10490.0,23250.0,6875.5,162.12,131.09,111.98,129.7344,120.8828,109.0938
2016-11-02,2090.3,4719.75,2975.0,17100.0,9845.0,10373.0,22807.0,6816.5,162.5,131.19,112.0,130.0156,121.0469,109.1406
2016-11-03,2096.3,4670.25,2961.0,17100.0,9950.0,10294.0,22739.0,6735.5,162.13,131.1,111.98,130.0156,121.0547,109.1719
2016-11-04,2086.3,4661.0,2934.0,16890.0,9927.5,10217.5,22630.0,6631.5,162.37,131.22,112.0,130.3281,121.2188,109.2188
2016-11-07,2109.9,4781.25,3009.0,17230.0,9952.5,10469.5,22806.0,6789.5,162.15,131.16,111.99,129.8438,120.9375,109.1563
2016-11-08,2124.3,4803.0,3030.0,17200.0,9997.5,10541.5,22948.0,6836.5,161.79,131.1,111.99,129.5156,120.7344,109.0781
2016-11-09,2111.0,4820.25,3058.0,16250.0,9930.0,10659.5,22420.0,6899.5,160.94,130.96,111.99,128.0625,120.0469,109.0156
2016-11-10,2168.1,4739.5,3051.0,17300.0,10047.5,10669.0,22955.0,6821.5,160.45,130.79,111.98,127.3281,119.625,108.9766
2016-11-11,2157.3,4742.0,3034.0,17400.0,10125.0,10690.5,22506.0,6726.0,159.98,130.62,111.95,127.2344,119.5469,108.9531
2016-11-14,2166.0,4693.25,3039.0,17660.0,10135.0,10699.5,22299.0,6761.0,160.13,130.72,111.99,126.3594,119.0078,108.7969
2016-11-15,2164.4,4765.0,3060.0,17650.0,10097.5,10757.0,22343.0,6809.0,160.34,130.73,112.01,126.5938,119.0859,108.8281
2016-11-16,2172.3,4784.25,3024.0,17880.0,10070.0,10658.5,22230.0,6746.5,160.56,130.75,112.01,126.4531,119.0078,108.7969
2016-11-17,2174.4,4831.5,3052.0,17880.0,10077.5,10733.0,22260.0,6799.5,160.52,130.79,112.03,125.8438,118.7109,108.7109
2016-11-18,2180.7,4809.25,3022.0,17970.0,10082.5,10663.5,22348.0,6765.5,160.81,130.98,112.13,125.3906,118.4844,108.6719
2016-11-21,2193.8,4857.5,3042.0,18100.0,10225.0,10708.0,22356.0,6788.0,160.86,131.01,112.15,125.75,118.6563,108.7031
2016-11-22,2201.8,4878.0,3052.0,18190.0,10315.0,10743.5,22683.0,6841.0,161.34,131.29,112.22,125.7188,118.6484,108.6875
2016-11-23,2200.9,4851.75,3037.0,18190.0,10395.0,10680.0,22725.0,6826.0,161.15,131.18,112.18,125.3906,118.3438,108.6328
2016-11-24,2200.9,4851.75,3046.0,18370.0,10390.0,10696.0,22611.0,6820.5,161.0,131.34,112.24,125.3906,118.3438,108.6328
2016-11-25,2205.2,4870.0,3052.0,18380.0,10532.5,10697.0,22734.0,6836.5,161.48,131.42,112.27,125.25,118.3516,108.625
2016-11-28,2205.7,4857.75,3008.0,18330.0,10587.5,10551.0,22800.0,6784.0,161.93,131.61,112.31,125.7188,118.5703,108.6641
2016-11-29,2203.2,4875.0,3036.0,18290.0,10717.5,10625.0,22804.0,6772.5,161.91,131.64,112.31,125.8125,118.6328,108.6875
2016-11-30,2198.8,4818.25,3039.0,18380.0,10580.0,10610.0,22822.0,6764.0,160.86,131.43,112.3,125.0938,118.3125,108.6563
2016-12-01,2191.3,4737.0,3001.0,18400.0,10650.0,10480.0,22913.0,6662.0,161.15,132.47,112.15,123.9375,117.5313,108.3281
2016-12-02,2190.0,4733.75,2999.0,18290.0,10585.0,10518.0,22592.0,6657.0,162.63,132.91,112.24,124.5313,117.9297,108.4531
2016-12-05,2200.5,4782.5,3045.0,18210.0,10430.0,10705.0,22599.0,6688.5,161.84,132.52,112.13,124.4063,117.8047,108.3984
2016-12-06,2211.5,4789.0,3102.0,18350.0,10412.5,10830.0,22723.0,6741.0,161.14,132.23,112.08,124.4844,117.8828,108.3984
2016-12-07,2236.1,4843.5,3144.0,18450.0,10432.5,11042.0,22815.0,6865.5,161.7,132.42,112.06,124.8594,118.1094,108.4531
2016-12-08,2239.5,4863.5,3177.0,18730.0,10435.0,11167.0,22856.0,6866.5,161.41,132.76,112.23,124.3594,117.875,108.4141
2016-12-09,2255.7,4894.25,3196.0,18990.0,10620.0,11228.5,22768.0,6912.5,161.54,132.9,112.26,123.9375,117.6563,108.3828
2016-12-12,2250.4,4865.5,3178.0,19190.0,10485.0,11161.5,22415.0,6823.5,161.22,132.78,112.23,124.0156,117.7188,108.3828
2016-12-13,2267.4,4941.0,3224.0,19200.0,10417.5,11276.5,22478.0,6906.0,161.87,132.94,112.23,123.9844,117.5859,108.3359
2016-12-14,2252.7,4931.75,3198.0,19180.0,10392.5,11232.5,22507.0,6875.0,161.69,132.93,112.25,123.0313,116.9141,108.1094
2016-12-15,2253.7,4938.25,3236.0,19290.0,10145.0,11367.5,22115.0,6937.5,161.7,132.97,112.28,122.7344,116.6719,108.0938
2016-12-16,2254.5,4915.25,3241.0,19380.0,10115.0,11398.0,21967.0,6942.0,162.04,133.09,112.3,122.8281,116.7891,108.1172
2016-12-19,2257.3,4941.0,3238.0,19370.0,10067.5,11400.0,21876.0,6939.5,163.44,133.46,112.34,123.2969,117.0469,108.1719
2016-12-20,2265.3,4955.75,3265.0,19500.0,9937.5,11455.5,21718.0,6973.0,163.0,133.29,112.29,123.1719,116.9844,108.1797
2016-12-21,2266.2,4947.25,3260.0,19430.0,10057.5,11463.0,21845.0,6971.0,163.32,133.38,112.3,123.3594,117.0781,108.2109
2016-12-22,2257.7,4933.75,3258.0,19360.0,10015.0,11453.5,21621.0,6980.5,163.2,133.35,112.29,123.25,117.0,108.1719
2016-12-23,2258.5,4941.0,3262.0,19360.0,9940.0,11456.0,21551.0,7000.5,163.71,133.53,112.29,123.3438,117.0859,108.1797
2016-12-26,2258.5,4941.0,3262.0,19320.0,10060.0,11456.0,21551.0,7000.5,163.71,133.53,112.29,123.3438,117.0859,108.1797
2016-12-27,2262.3,4960.5,3267.0,19320.0,10035.0,11461.0,21551.0,7000.5,164.08,133.74,112.37,123.1875,116.9688,108.1641
2016-12-28,2267.3,4922.25,3256.0,19430.0,9930.0,11446.0,21731.0,7011.0,164.22,133.75,112.35,123.625,117.2656,108.2266
2016-12-29,2246.2,4919.75,3257.0,19070.0,9927.5,11441.0,21789.0,7031.0,164.51,133.71,112.3,123.9375,117.5078,108.3125
2016-12-30,2233.5,4862.25,3272.0,19100.0,9962.5,11445.0,21962.0,7057.5,164.14,133.63,112.29,124.1406,117.5703,108.3125
2017-01-02,2233.5,4862.25,3293.0,19100.0,9962.5,11589.5,21962.0,7057.5,164.46,133.76,112.28,124.1406,117.5703,108.3125
2017-01-03,2252.3,4905.5,3312.0,19100.0,10095.0,11592.0,22079.0,7122.5,163.45,133.58,112.31,124.1094,117.5703,108.2734
2017-01-04,2264.3,4933.5,3309.0,19630.0,10217.5,11588.5,22049.0,7136.5,163.29,133.56,112.33,124.2031,117.6016,108.2734
2017-01-05,2262.2,4963.0,3307.0,19500.0,10212.5,11572.5,22438.0,7130.0,163.61,133.46,112.26,124.9688,118.0391,108.3906
2017-01-06,2265.0,5004.75,3313.0,19400.0,10162.5,11603.5,22495.0,7150.0,162.82,133.32,112.26,124.375,117.625,108.2891
2017-01-09,2264.4,5020.75,3299.0,19400.0,10187.5,11550.5,22531.0,7174.5,163.2,133.42,112.27,124.8438,117.8672,108.3594
2017-01-10,2264.4,5033.5,3295.0,19310.0,10167.5,11575.5,22687.0,7201.5,163.17,133.38,112.26,124.7656,117.8594,108.3516
2017-01-11,2263.6,5047.75,3307.0,19350.0,10125.0,11658.5,22930.0,7238.0,163.6,133.45,112.26,124.7344,117.8047,108.3359
2017-01-12,2264.9,5038.0,3291.0,19110.0,10105.0,11555.5,22837.0,7261.0,163.62,133.43,112.24,124.875,117.9141,108.375
2017-01-13,2271.1,5060.5,3310.0,19250.0,10167.5,11613.5,22924.0,7267.0,163.56,133.45,112.25,124.6563,117.7734,108.3359
2017-01-16,2271.1,5060.5,3286.0,19060.0,10240.0,11559.0,22723.0,7258.5,163.58,133.57,112.29,124.6563,117.7734,108.3359
2017-01-17,2261.9,5040.0,3278.0,18730.0,10240.0,11547.5,22809.0,7157.0,163.89,133.59,112.29,125.25,118.1719,108.4375
2017-01-18,2265.0,5053.75,3295.0,18830.0,10292.5,11625.5,23075.0,7190.5,163.04,133.3,112.25,124.3281,117.5859,108.2891
2017-01-19,2265.6,5056.0,3274.0,19100.0,10285.0,11575.5,23010.0,7141.5,163.04,133.28,112.23,124.0469,117.5,108.2969
2017-01-20,2266.6,5061.0,3290.0,19160.0,10350.0,11615.5,22883.0,7131.0,162.51,133.12,112.18,124.2031,117.6719,108.3516
2017-01-23,2261.4,5064.25,3273.0,18920.0,10327.5,11565.0,22858.0,7110.5,163.2,133.3,112.2,124.8438,118.0469,108.4688
2017-01-24,2263.5,5100.0,3287.0,18840.0,10332.5,11631.0,22884.0,7112.0,162.6,133.11,112.17,124.25,117.6953,108.3594
2017-01-25,2293.2,5149.75,3322.0,19070.0,10380.0,11823.0,23001.0,7108.0,161.59,132.78,112.13,123.8906,117.5313,108.3359
2017-01-26,2294.2,5146.5,3308.0,19460.0,10432.5,11833.5,23365.0,7097.5,161.67,132.76,112.13,123.9688,117.6016,108.3594
2017-01-27,2289.3,5165.0,3298.0,19460.0,10490.0,11809.0,23332.0,7107.0,161.86,132.75,112.14,124.1406,117.7031,108.3672
2017-01-30,2275.9,5125.75,3266.0,19330.0,10497.5,11709.5,23332.0,7073.5,161.88,132.84,112.17,124.1094,117.6953,108.375
2017-01-31,2276.6,5131.75,3239.0,18980.0,10455.0,11592.5,23332.0,7061.5,162.08,132.94,112.22,124.4375,117.8516,108.3984
2017-02-01,2275.1,5149.5,3257.0,19190.0,10490.0,11665.0,23319.0,7056.5,161.85,132.96,112.25,124.3281,117.7656,108.375
2017-02-02,2274.4,5129.5,3258.0,18930.0,10482.5,11647.0,23123.0,7095.5,162.27,133.14,112.28,124.3281,117.7969,108.3984
2017-02-03,2291.8,5158.0,3274.0,18940.0,10362.5,11657.5,23024.0,7130.0,162.33,133.2,112.28,124.4688,117.8672,108.4141
2017-02-06,2286.3,5160.0,3234.0,18950.0,10362.5,11506.0,23250.0,7113.0,163.43,133.65,112.38,124.9844,118.1875,108.5078
2017-02-07,2286.5,5175.25,3240.0,18880.0,10287.5,11560.0,23258.0,7112.0,163.51,133.63,112.37,125.0313,118.1719,108.4766
2017-02-08,2290.6,5190.75,3241.0,18990.0,10342.5,11555.5,23425.0,7123.5,164.37,133.89,112.4,125.4688,118.4063,108.5391
2017-02-09,2292.7,5212.25,3273.0,18910.0,10380.0,11640.5,23430.0,7173.0,164.0,133.75,112.36,124.9063,118.0859,108.4609
2017-02-10,2308.3,5227.25,3274.0,19380.0,10457.5,11660.5,23526.0,7203.5,164.1,133.84,112.41,124.7813,117.9844,108.4375
2017-02-13,2317.2,5260.75,3303.0,19440.0,10515.0,11772.5,23613.0,7217.5,163.93,133.8,112.41,124.5469,117.8594,108.4063
2017-02-14,2336.0,5275.25,3317.0,19280.0,10490.0,11793.5,23649.0,7224.0,163.5,133.74,112.42,124.2188,117.6094,108.3359
2017-02-15,2332.0,5313.5,3325.0,19440.0,10492.5,11799.0,23969.0,7251.5,163.39,133.73,112.4,124.0313,117.4922,108.3047
2017-02-16,2347.8,5301.5,3317.0,19330.0,10535.0,11775.5,24056.0,7243.0,163.75,133.7,112.38,124.4688,117.7656,108.3906
2017-02-17,2348.2,5328.5,3319.0,19200.0,10480.0,11790.5,23995.0,7271.5,164.43,133.97,112.45,124.7656,117.9531,108.4531
2017-02-20,2348.2,5328.5,3310.0,19250.0,10677.5,11819.0,24121.0,7256.5,164.62,134.14,112.52,124.7656,117.9531,108.4531
2017-02-21,2360.2,5345.25,3343.0,19380.0,10615.0,11987.5,23902.0,7253.5,164.47,134.17,112.56,124.6719,117.8828,108.4375
2017-02-22,2357.4,5353.75,3338.0,19390.0,10637.5,11994.5,24124.0,7268.0,165.08,134.4,112.59,124.7813,117.9531,108.4609
2017-02-23,2366.2,5331.5,3336.0,19360.0,10590.0,11959.0,24129.0,7261.0,165.77,134.73,112.67,125.1563,118.2109,108.5391
2017-02-24,2364.2,5342.75,3315.0,19270.0,10572.5,11828.5,24008.0,7249.0,166.32,134.85,112.72,125.625,118.4844,108.625
2017-02-27,2365.0,5343.75,3321.0,19140.0,10485.0,11848.5,23928.0,7260.0,165.92,134.7,112.66,125.1563,118.1719,108.5313
2017-02-28,2364.7,5336.5,3315.0,19130.0,10467.5,11824.0,23742.0,7257.0,165.97,134.7,112.63,124.8125,117.8281,108.3984
2017-03-01,2393.0,5387.25,3311.0,19250.0,10490.0,12109.5,23798.0,7303.5,161.78,132.25,112.35,123.7656,117.1484,108.0469
2017-03-02,2381.2,5361.75,3305.0,19490.0,10400.0,12077.5,23647.0,7289.5,161.46,132.14,112.35,123.5938,117.0,107.9844
2017-03-03,2379.6,5375.0,3330.0,19340.0,10382.5,12057.0,23556.0,7287.5,160.76,131.74,112.25,123.6406,117.0625,108.0
2017-03-06,2370.4,5356.25,3318.0,19230.0,10407.5,12012.0,23586.0,7274.5,161.0,131.92,112.33,123.5469,117.0156,108.0
2017-03-07,2366.4,5353.75,3306.0,19220.0,10432.5,11985.0,23673.0,7247.0,161.27,132.16,112.38,123.3906,116.8828,107.9531
2017-03-08,2363.4,5367.0,3304.0,19120.0,10435.0,11981.5,23783.0,7230.0,160.72,131.87,112.34,123.0313,116.6953,107.9063
2017-03-09,2365.0,5374.75,3338.0,19170.0,10352.5,12014.0,23497.0,7241.0,159.76,131.62,112.35,122.7188,116.5156,107.8672
2017-03-10,2375.6,5387.0,3338.0,19470.0,10360.0,11995.0,23564.0,7268.0,159.03,131.21,112.31,123.0469,116.7031,107.9141
2017-03-13,2371.6,5399.5,3346.0,19520.0,10430.0,12038.0,23811.0,7288.0,159.07,131.13,112.25,122.6875,116.5313,107.8672
2017-03-14,2362.8,5386.0,3323.0,19480.0,10415.0,12021.0,23792.0,7279.5,159.51,131.39,112.31,122.8125,116.5938,107.875
2017-03-15,2368.3,5417.25,3349.0,19450.0,10412.5,12092.0,23784.0,7314.0,160.26,131.61,112.32,123.7813,117.2031,108.0469
2017-03-16,2379.7,5416.0,3365.0,19440.0,10530.0,12107.0,24334.0,7344.5,159.22,131.07,112.21,123.4063,116.9688,107.9688
2017-03-17,2374.9,5409.25,3370.0,19350.0,10350.0,12115.5,24305.0,7352.0,159.79,131.34,112.23,123.75,117.1406,108.0234
2017-03-20,2369.3,5417.0,3357.0,19350.0,10412.5,12073.0,24550.0,7351.5,159.88,131.37,112.24,124.0625,117.3203,108.0625
2017-03-21,2341.2,5335.0,3341.0,19310.0,10420.0,11932.0,24616.0,7274.5,159.66,131.16,112.15,124.3906,117.5391,108.1328
2017-03-22,2338.8,5365.0,3349.0,18910.0,10330.0,11965.0,24310.0,7257.5,160.19,131.34,112.19,124.4531,117.5938,108.1719
2017-03-23,2342.7,5357.5,3368.0,18930.0,10365.0,12046.5,24362.0,7252.0,159.98,131.19,112.15,124.3281,117.5234,108.1563
2017-03-24,2342.1,5373.0,3369.0,19140.0,10495.0,12105.5,24392.0,7262.5,160.24,131.24,112.13,124.3906,117.5703,108.1797
2017-03-27,2322.0,5382.75,3369.0,18810.0,10455.0,12061.0,24259.0,7233.5,160.27,131.18,112.08,124.625,117.7188,108.2031
2017-03-28,2351.4,5407.25,3397.0,19040.0,10405.0,12202.0,24373.0,7285.0,160.26,131.22,112.09,124.2656,117.4922,108.1484
2017-03-29,2352.0,5436.0,3402.0,19220.0,10442.5,12230.5,24427.0,7302.5,161.19,131.72,112.22,124.6406,117.7109,108.2031
2017-03-30,2354.7,5440.75,3411.0,19070.0,10367.5,12282.5,24313.0,7292.5,161.37,131.76,112.23,124.2969,117.5391,108.1797
2017-03-31,2358.4,5435.75,3430.0,18910.0,10452.5,12345.0,24131.0,7260.5,161.51,131.81,112.24,124.625,117.75,108.2344
2017-04-03,2359.7,5433.25,3412.0,19050.0,10465.0,12308.0,24138.0,7242.0,162.13,132.19,112.38,125.2188,118.0859,108.2969
2017-04-04,2358.7,5447.5,3419.0,18820.0,10482.5,12324.5,24138.0,7273.5,162.38,132.15,112.33,124.9063,117.9063,108.2422
2017-04-05,2345.1,5413.5,3385.0,18860.0,10552.5,12193.0,24297.0,7225.5,162.56,132.32,112.38,125.1875,118.1016,108.2891
2017-04-06,2351.7,5425.75,3418.0,18610.0,10542.5,12245.0,24180.0,7244.0,162.49,132.24,112.35,125.125,118.0703,108.2578
2017-04-07,2351.3,5420.75,3429.0,18710.0,10532.5,12257.5,24155.0,7296.0,162.6,132.33,112.39,124.7344,117.7656,108.1797
2017-04-10,2353.9,5426.5,3406.0,18800.0,10457.5,12210.5,24165.0,7288.0,163.15,132.58,112.47,124.8906,117.8906,108.2188
2017-04-11,2348.7,5404.75,3415.0,18710.0,10452.5,12208.5,23964.0,7325.0,163.21,132.61,112.5,125.4844,118.2578,108.3047
2017-04-12,2339.6,5369.75,3391.0,18530.0,10475.0,12154.0,24186.0,7277.0,163.43,132.65,112.47,125.9844,118.5781,108.375
2017-04-13,2327.9,5357.5,3377.0,18400.0,10447.5,12112.0,24130.0,7247.5,163.64,132.71,112.52,126.0,118.5938,108.3594
2017-04-14,2327.9,5357.5,3377.0,18320.0,10347.5,12112.0,24130.0,7247.5,163.64,132.71,112.52,126.0,118.5938,108.3594
2017-04-17,2331.1,5397.75,3377.0,18310.0,10332.5,12112.0,24130.0,7247.5,163.64,132.71,112.52,125.8906,118.5469,108.3672
2017-04-18,2337.5,5391.75,3339.0,18440.0,10290.0,12014.5,23728.0,7074.5,163.87,132.74,112.53,126.5469,118.9375,108.4609
2017-04-19,2344.6,5394.5,3341.0,18410.0,10207.5,11997.5,23708.0,7046.0,163.29,132.38,112.41,126.1875,118.75,108.4297
2017-04-20,2340.7,5444.25,3372.0,18470.0,10315.0,12059.0,23941.0,7058.5,162.84,132.25,112.38,126.0156,118.6328,108.4219
2017-04-21,2353.6,5436.0,3377.0,18650.0,10357.5,12102.0,23910.0,7062.5,162.5,132.2,112.38,125.9531,118.6172,108.4297
2017-04-24,2372.1,5503.5,3515.0,18940.0,10300.0,12490.5,24078.0,7212.0,161.56,131.59,112.15,125.7969,118.4688,108.3359
2017-04-25,2378.9,5547.25,3518.0,19090.0,10372.5,12492.5,24370.0,7218.5,160.71,131.38,112.13,125.3438,118.2031,108.2656
2017-04-26,2385.6,5535.0,3498.0,19280.0,10392.5,12454.0,24470.0,7207.0,161.33,131.58,112.15,125.5938,118.3281,108.3047
2017-04-27,2387.5,5586.5,3501.0,19290.0,10390.0,12460.0,24556.0,7196.0,162.04,131.92,112.25,125.6406,118.375,108.3203
2017-04-28,2387.7,5581.0,3498.0,19200.0,10385.0,12460.0,24561.0,7146.5,161.79,131.86,112.24,125.7344,118.4063,108.3125
2017-05-01,2386.9,5632.0,3498.0,19310.0,10330.0,12460.0,24561.0,7146.5,161.79,131.86,112.24,125.5156,118.3047,108.2891
2017-05-02,2385.1,5622.75,3533.0,19480.0,10265.0,12535.5,24361.0,7206.0,161.77,131.77,112.21,125.7969,118.4688,108.3203
2017-05-03,2382.3,5610.25,3536.0,19480.0,10230.0,12548.0,24361.0,7197.0,161.53,131.68,112.2,125.4531,118.2344,108.25
2017-05-04,2385.3,5628.0,3581.0,19480.0,10230.0,12647.5,24367.0,7211.5,160.96,131.52,112.17,125.1719,118.0781,108.2188
2017-05-05,2398.3,5649.0,3645.0,19480.0,10195.0,12834.5,24150.0,7265.0,160.37,131.34,112.14,125.25,118.1094,108.2109
2017-05-08,2398.3,5655.25,3607.0,19870.0,10175.0,12715.0,24241.0,7258.0,160.47,131.37,112.09,124.9844,117.9844,108.1875
2017-05-09,2392.75,5680.5,3605.0,19890.0,10205.0,12749.5,24536.0,7298.5,160.39,131.37,112.11,124.875,117.9219,108.1797
2017-05-10,2394.75,5675.5,3613.0,19900.0,10247.5,12776.5,24712.0,7341.5,160.32,131.32,112.08,124.7969,117.8516,108.1406
2017-05-11,2390.5,5670.75,3601.0,19960.0,10312.5,12745.5,24859.0,7364.5,160.42,131.38,112.1,125.0469,117.9844,108.1797
2017-05-12,2389.0,5689.5,3610.0,19880.0,10520.0,12783.5,24854.0,7401.5,160.93,131.51,112.12,125.5156,118.3125,108.2813
2017-05-15,2400.0,5704.75,3618.0,19890.0,10532.5,12804.5,25052.0,7428.0,160.54,131.46,112.14,125.3906,118.2422,108.2734
2017-05-16,2397.5,5724.5,3621.0,19880.0,10530.0,12802.0,25102.0,7488.5,160.39,131.39,112.1,125.5313,118.3125,108.2734
2017-05-17,2356.25,5576.5,3538.0,19770.0,10472.5,12559.0,25098.0,7413.5,161.46,131.87,112.2,126.3594,118.7813,108.3828
2017-05-18,2363.75,5633.0,3547.0,19570.0,10417.5,12606.0,24947.0,7452.5,161.5,131.78,112.16,126.2813,118.6953,108.3438
2017-05-19,2382.0,5655.25,3568.0,19600.0,10462.5,12629.0,24980.0,7472.0,161.32,131.73,112.18,126.25,118.6641,108.3438
2017-05-22,2393.75,5703.0,3564.0,19670.0,10565.0,12630.0,25132.0,7492.0,160.91,131.56,112.13,126.0781,118.5938,108.3359
2017-05-23,2397.5,5710.75,3584.0,19640.0,10712.5,12667.0,25198.0,7487.5,160.72,131.52,112.11,125.875,118.4531,108.2813
2017-05-24,2403.5,5733.5,3572.0,19740.0,10715.0,12636.5,25216.0,7502.0,161.02,131.65,112.16,126.2031,118.6797,108.3594
2017-05-25,2413.5,5783.25,3569.0,19800.0,10992.5,12615.5,25424.0,7507.5,161.36,131.8,112.18,126.125,118.6016,108.3203
2017-05-26,2414.75,5795.5,3564.0,19710.0,10977.5,12591.5,25420.0,7531.5,161.8,131.95,112.21,126.1875,118.6172,108.3125
2017-05-29,2414.75,5795.5,3559.0,19680.0,10972.5,12623.0,25483.0,7531.5,162.23,132.18,112.27,126.1875,118.6172,108.3125
2017-05-30,2411.5,5794.0,3546.0,19670.0,11000.0,12581.0,25483.0,7513.0,162.41,132.16,112.25,126.4688,118.7734,108.3359
2017-05-31,2414.25,5804.75,3551.0,19660.0,11032.5,12635.0,25481.0,7511.5,162.15,132.15,112.26,126.4688,118.7891,108.3438
2017-06-01,2427.25,5829.5,3566.0,19830.0,11027.5,12685.5,25493.0,7487.0,164.22,132.99,112.14,126.2344,118.2578,108.2031
2017-06-02,2435.25,5892.25,3584.0,20140.0,10910.0,12831.0,25606.0,7492.0,164.65,133.08,112.16,126.625,118.4531,108.2109
2017-06-05,2432.5,5888.25,3563.0,20110.0,10790.0,12831.0,25552.0,7470.0,164.48,133.0,112.12,126.4219,118.3594,108.1797
2017-06-06,2427.25,5869.25,3534.0,19930.0,10890.0,12651.5,25710.0,7443.0,164.86,133.19,112.19,126.75,118.5156,108.2109
