,Consumer Staples,Industrials,Health Care,Materials,IT,Financials,Consumer Discretionary,Energy,Real Estate,Utilities,Communication Services
2017-01-13,2253.68,1606.67,1608.74,2169.23,1194.455,1020.47,1787.13,1791.53,6609.405,1346.11,1048.21
2017-01-16,2254.35,1606.19,1608.77,2170.63,1194.096,1017.41,1786.02,1788.15,6604.889,1347.12,1045.06
2017-01-17,2252.62,1589.23,1591.27,2155.99,1182.426,1002.57,1775.72,1784.03,6578.268,1350.05,1040.74
2017-01-18,2260.36,1593.7,1592.23,2167.93,1186.278,1005.34,1775.18,1779.66,6599.386,1349.64,1038.46
2017-01-19,2267.13,1604.83,1591.51,2170.01,1192.081,1007.34,1781.92,1774.04,6575.633,1348.42,1043.29
2017-01-20,2264.46,1599.75,1579.07,2170.66,1189.361,1004.86,1773.77,1772.22,6551.995,1342.07,1044.53
2017-01-23,2254.71,1588.87,1563.29,2175.27,1185.468,997.42,1766.12,1745.8,6553.723,1332.42,1040.99
2017-01-24,2265.27,1598.06,1553.93,2215.57,1195.219,1004.11,1773.17,1763.9,6551.672,1331.17,1024.43
2017-01-25,2273.16,1614.42,1570.63,2234.2,1209.908,1019.91,1787.02,1776.02,6529.579,1331.62,1024.95
2017-01-26,2278.37,1625.78,1577.56,2242.16,1218.202,1030.18,1798.83,1783.76,6578.99,1338.0,1034.71
2017-01-27,2267.65,1618.91,1580.9,2234.54,1216.915,1025.1,1787.7,1766.77,6531.546,1333.84,1033.63
2017-01-30,2265.11,1612.15,1577.78,2219.15,1211.758,1018.65,1787.03,1739.56,6517.928,1331.37,1031.13
2017-01-31,2247.54,1587.84,1576.38,2191.11,1192.846,1004.48,1763.29,1719.59,6487.353,1330.7,1022.21
2017-02-01,2249.7,1598.37,1593.83,2216.08,1203.452,1011.0,1770.38,1719.47,6477.723,1322.24,1022.64
2017-02-02,2253.42,1590.65,1586.95,2210.71,1201.542,1005.27,1761.49,1721.37,6486.959,1325.31,1012.3
2017-02-03,2270.91,1598.75,1599.07,2199.01,1211.042,1019.46,1765.76,1738.89,6529.758,1330.97,1014.67
2017-02-06,2269.43,1601.16,1604.38,2197.64,1219.08,1019.94,1766.83,1729.43,6537.273,1331.72,1015.02
2017-02-07,2290.09,1611.37,1613.16,2206.16,1227.149,1021.44,1769.59,1713.48,6579.231,1342.05,1017.59
2017-02-08,2304.04,1613.06,1612.17,2205.93,1227.607,1017.92,1776.25,1710.34,6634.831,1354.26,1021.09
2017-02-09,2314.2,1620.85,1627.37,2207.38,1234.834,1029.41,1787.0,1731.5,6680.179,1354.55,1029.74
2017-02-10,2320.2,1639.57,1636.69,2244.35,1241.97,1036.46,1806.73,1751.61,6736.972,1365.16,1034.08
2017-02-13,2327.85,1655.62,1648.55,2271.55,1251.494,1045.99,1817.13,1758.73,6754.523,1373.39,1029.85
2017-02-14,2328.13,1657.23,1658.48,2269.19,1258.42,1054.87,1826.56,1766.53,6756.87,1370.19,1029.21
2017-02-15,2341.88,1663.47,1673.84,2274.1,1262.729,1064.91,1831.58,1762.64,6758.319,1366.21,1032.09
2017-02-16,2327.63,1651.88,1663.78,2258.02,1255.966,1057.17,1814.54,1735.8,6724.93,1364.44,1028.17
2017-02-17,2360.0,1654.85,1671.63,2252.56,1262.281,1057.44,1820.13,1727.85,6748.65,1367.63,1032.19
2017-02-20,2354.76,1657.06,1671.88,2260.94,1264.313,1059.83,1824.14,1730.29,6757.508,1371.82,1037.96
2017-02-21,2385.13,1675.71,1691.29,2283.02,1279.989,1067.84,1847.0,1755.58,6854.707,1390.47,1046.27
2017-02-22,2392.81,1673.03,1689.07,2277.64,1282.714,1068.43,1848.33,1734.08,6862.23,1392.67,1049.25
2017-02-23,2394.21,1664.32,1691.63,2258.64,1275.884,1065.12,1835.77,1735.28,6877.766,1396.57,1051.23
2017-02-24,2400.23,1664.99,1699.26,2239.92,1278.009,1057.26,1838.71,1719.44,6900.755,1408.56,1055.03
2017-02-27,2384.6,1661.22,1697.61,2225.13,1271.431,1052.09,1830.62,1720.99,6879.62,1400.09,1044.06
2017-02-28,2381.86,1659.33,1694.05,2218.52,1265.506,1048.79,1820.88,1713.19,6847.92,1406.32,1038.78
2017-03-01,2403.38,1687.91,1717.37,2257.94,1286.691,1072.94,1847.34,1747.59,6872.892,1406.97,1047.55
2017-03-02,2403.55,1683.36,1722.72,2251.06,1284.426,1068.87,1848.3,1743.01,6869.389,1419.94,1049.66
2017-03-03,2387.61,1674.95,1721.85,2236.0,1280.041,1068.13,1836.48,1734.85,6811.328,1413.01,1045.52
2017-03-06,2378.01,1668.81,1709.23,2219.63,1274.972,1062.03,1828.96,1735.05,6782.63,1408.48,1042.8
2017-03-07,2379.13,1669.18,1699.71,2213.72,1279.896,1061.28,1828.05,1729.5,6780.555,1408.3,1041.49
2017-03-08,2375.39,1666.61,1705.26,2206.19,1283.582,1062.85,1834.78,1698.88,6738.559,1396.44,1040.48
2017-03-09,2372.79,1656.96,1708.47,2185.55,1278.682,1061.85,1830.55,1690.48,6663.697,1389.67,1038.31
2017-03-10,2371.02,1655.84,1706.16,2177.56,1276.238,1059.07,1827.48,1685.62,6625.13,1386.31,1037.76
2017-03-13,2373.76,1659.26,1705.78,2193.66,1280.751,1061.58,1834.2,1686.75,6648.025,1390.83,1040.05
2017-03-14,2377.25,1654.24,1705.23,2189.02,1281.334,1060.43,1836.63,1669.87,6643.201,1391.46,1037.91
2017-03-15,2393.15,1667.22,1720.52,2217.36,1288.69,1063.51,1845.12,1698.44,6728.384,1404.93,1046.41
2017-03-16,2388.26,1662.95,1700.36,2228.76,1284.925,1063.99,1840.48,1692.03,6716.764,1394.06,1049.66
2017-03-17,2390.36,1668.19,1693.89,2230.7,1286.596,1058.06,1839.48,1690.4,6718.558,1398.56,1055.69
2017-03-20,2392.16,1666.48,1690.86,2234.3,1287.415,1053.28,1836.56,1686.04,6713.894,1393.18,1054.36
2017-03-21,2381.58,1647.17,1669.94,2201.84,1267.838,1035.27,1814.3,1672.05,6684.165,1400.46,1046.55
2017-03-22,2377.52,1645.01,1670.75,2193.75,1274.446,1027.59,1809.82,1671.44,6678.761,1404.6,1041.76
2017-03-23,2379.82,1652.0,1672.39,2201.81,1273.019,1032.22,1817.63,1672.08,6728.561,1408.27,1042.84
2017-03-24,2375.71,1649.92,1670.88,2192.8,1272.442,1031.26,1820.3,1663.23,6721.688,1411.35,1042.24
2017-03-27,2363.48,1633.12,1666.68,2169.82,1265.147,1021.01,1807.86,1649.01,6630.04,1401.47,1033.01
2017-03-28,2371.79,1652.04,1671.97,2193.63,1275.968,1034.19,1825.78,1670.98,6672.429,1406.15,1038.29
2017-03-29,2395.75,1667.42,1687.96,2219.1,1291.743,1041.97,1848.91,1703.98,6754.65,1417.64,1045.7
2017-03-30,2394.16,1673.51,1689.89,2227.19,1293.152,1048.67,1851.64,1710.68,6756.778,1412.67,1045.91
2017-03-31,2390.87,1672.61,1688.79,2222.21,1294.521,1044.11,1855.45,1708.79,6783.209,1421.68,1043.41
2017-04-03,2399.98,1676.43,1695.68,2231.4,1299.849,1044.39,1857.65,1711.98,6825.047,1427.35,1049.06
2017-04-04,2400.27,1677.79,1696.47,2236.72,1297.941,1041.32,1852.3,1722.72,6814.546,1427.18,1048.33
2017-04-05,2398.38,1675.57,1691.23,2242.74,1295.881,1037.71,1844.64,1723.52,6834.58,1433.9,1047.24
2017-04-06,2396.98,1677.23,1690.53,2239.82,1293.576,1038.64,1847.56,1733.9,6860.897,1433.64,1041.47
2017-04-07,2412.16,1685.82,1696.96,2246.02,1297.414,1039.5,1852.01,1739.25,6906.03,1435.71,1045.31
2017-04-10,2419.69,1689.75,1697.28,2254.39,1298.429,1040.11,1859.27,1749.82,6939.575,1437.22,1045.42
2017-04-11,2419.04,1689.75,1693.94,2250.95,1289.625,1036.16,1856.79,1744.33,6956.551,1434.42,1044.26
2017-04-12,2430.79,1679.19,1696.44,2235.07,1288.133,1032.47,1854.24,1741.9,6980.844,1443.37,1046.65
2017-04-13,2426.31,1670.5,1693.87,2222.57,1285.221,1024.85,1847.65,1719.53,6988.399,1439.42,1041.99
2017-04-14,2425.1,1668.3,1692.77,2221.96,1283.857,1024.53,1846.92,1718.27,6989.499,1437.28,1040.61
2017-04-17,2433.61,1675.41,1693.57,2224.23,1288.459,1031.26,1853.68,1718.99,7029.329,1440.42,1040.47
2017-04-18,2425.56,1664.26,1670.64,2194.17,1282.493,1020.0,1845.48,1692.81,6999.882,1431.09,1035.31
2017-04-19,2411.17,1662.14,1672.1,2187.64,1279.892,1018.02,1844.49,1668.85,6953.96,1420.39,1034.76
2017-04-20,2399.85,1667.33,1670.08,2191.71,1284.562,1023.76,1852.68,1662.98,6924.821,1407.06,1031.17
2017-04-21,2409.53,1679.59,1674.28,2206.01,1295.124,1027.9,1864.91,1667.6,6946.287,1421.99,1031.9
2017-04-24,2405.73,1684.79,1669.72,2208.14,1291.4,1038.28,1858.72,1661.25,6815.315,1415.62,1026.7
2017-04-25,2397.11,1685.05,1669.59,2208.65,1294.665,1040.24,1862.82,1665.07,6802.082,1406.37,1021.5
2017-04-26,2397.76,1693.97,1682.62,2218.27,1298.016,1045.87,1881.32,1668.12,6800.414,1406.78,1028.96
2017-04-27,2395.61,1694.97,1691.41,2203.62,1306.793,1041.82,1886.58,1647.63,6803.0,1409.31,1022.02
2017-04-28,2387.96,1687.72,1689.66,2196.34,1306.868,1034.86,1875.69,1646.67,6746.934,1403.26,1014.98
2017-05-01,2377.8,1683.09,1687.51,2191.82,1313.612,1035.93,1874.46,1641.32,6763.095,1396.68,1010.85
2017-05-02,2380.47,1693.55,1697.23,2198.25,1322.011,1039.67,1883.14,1640.82,6801.97,1404.1,1014.59
2017-05-03,2376.95,1690.32,1694.26,2176.88,1319.656,1041.06,1874.06,1640.36,6745.974,1400.9,1009.19
2017-05-04,2388.47,1687.57,1697.97,2159.9,1315.901,1040.35,1866.81,1612.11,6705.107,1404.0,1003.1
2017-05-05,2389.53,1690.87,1692.57,2171.78,1314.904,1038.62,1870.66,1631.23,6707.267,1405.08,1009.05
2017-05-08,2406.58,1699.11,1695.68,2172.44,1330.799,1044.39,1886.74,1649.93,6752.972,1413.56,1017.59
2017-05-09,2411.05,1703.24,1703.92,2177.44,1338.394,1042.98,1896.72,1647.93,6761.961,1412.36,1017.52
2017-05-10,2420.73,1703.66,1705.19,2189.14,1343.854,1049.17,1899.42,1670.31,6798.159,1419.57,1024.11
2017-05-11,2423.63,1701.74,1705.87,2189.34,1344.578,1046.11,1893.41,1666.57,6787.133,1417.18,1018.61
2017-05-12,2416.83,1691.14,1705.21,2176.06,1341.489,1039.1,1884.01,1658.95,6732.338,1417.36,1021.45
2017-05-15,2413.11,1688.09,1704.36,2181.43,1342.347,1042.58,1875.13,1664.53,6731.468,1415.33,1016.1
2017-05-16,2403.42,1677.1,1689.55,2172.71,1337.744,1034.83,1859.49,1648.59,6656.515,1403.2,1012.56
2017-05-17,2389.45,1647.45,1663.93,2140.94,1302.71,1009.68,1830.66,1626.46,6644.258,1398.08,1000.97
2017-05-18,2379.32,1645.54,1667.32,2129.26,1308.473,1005.09,1835.52,1617.22,6636.453,1399.24,1000.02
2017-05-19,2382.58,1650.86,1663.5,2140.6,1306.427,1008.25,1837.24,1626.79,6627.314,1399.64,1003.8
2017-05-22,2389.58,1652.54,1660.15,2144.37,1313.963,1007.19,1840.8,1620.4,6630.921,1404.66,1007.07
2017-05-23,2394.5,1657.21,1665.13,2147.11,1316.383,1013.73,1838.04,1623.03,6637.133,1412.94,1009.06
2017-05-24,2407.78,1663.68,1672.23,2152.23,1326.12,1016.79,1846.27,1625.36,6700.06,1422.19,1009.35
2017-05-25,2414.94,1668.0,1673.21,2149.11,1333.715,1017.03,1854.28,1602.39,6715.763,1428.16,1012.67
2017-05-26,2426.48,1671.82,1673.81,2151.71,1337.938,1017.44,1861.54,1601.39,6712.886,1429.24,1015.48
2017-05-29,2427.09,1671.82,1673.19,2151.76,1337.133,1016.91,1861.32,1602.9,6727.756,1428.83,1014.6
2017-05-30,2423.52,1672.44,1671.94,2148.37,1338.872,1012.2,1862.73,1588.97,6715.699,1433.2,1018.35
2017-05-31,2418.75,1667.5,1671.95,2132.52,1326.894,1002.76,1853.99,1570.09,6679.299,1432.65,1015.97
2017-06-01,2432.99,1680.11,1689.89,2145.42,1335.018,1010.2,1872.53,1579.84,6730.172,1442.64,1019.61
2017-06-02,2437.0,1688.74,1695.88,2152.69,1343.058,1009.87,1880.92,1559.63,6763.895,1437.26,1018.48
2017-06-05,2445.16,1685.34,1695.88,2149.33,1348.041,1010.29,1878.14,1563.6,6766.281,1436.3,1021.04
2017-06-06,2440.5,1674.77,1682.49,2149.42,1344.191,1004.51,1862.79,1572.55,6760.749,1435.49,1017.46
2017-06-07,2434.74,1673.39,1682.88,2148.66,1347.316,1009.94,1866.52,1553.81,6785.34,1439.6,1016.8
2017-06-08,2417.2,1678.98,1685.41,2156.75,1358.698,1020.32,1861.02,1554.37,6773.005,1439.36,1013.18
2017-06-09,2417.01,1688.21,1695.72,2182.83,1336.577,1033.28,1858.42,1583.1,6796.198,1438.6,1019.14
2017-06-12,2408.23,1684.72,1689.22,2169.47,1319.891,1029.32,1851.82,1585.26,6797.099,1429.39,1020.01
2017-06-13,2411.17,1691.72,1694.27,2182.35,1327.843,1035.05,1863.6,1595.76,6837.349,1432.41,1016.1
2017-06-14,2411.36,1686.19,1693.37,2160.25,1316.343,1030.71,1856.25,1561.79,6821.553,1434.37,1012.2
2017-06-15,2426.8,1697.57,1706.0,2144.92,1323.634,1032.91,1857.17,1563.37,6883.329,1448.46,1013.01
2017-06-16,2412.65,1701.06,1704.26,2144.6,1317.273,1032.03,1852.27,1577.96,6854.322,1451.15,1014.89
2017-06-19,2427.3,1715.67,1725.2,2168.36,1342.196,1043.23,1870.11,1580.2,6884.953,1452.7,1018.01
2017-06-20,2427.32,1706.78,1732.75,2156.47,1342.353,1037.75,1860.6,1558.47,6867.111,1453.23,1014.34
2017-06-21,2414.91,1697.58,1744.91,2145.41,1347.086,1028.86,1859.2,1539.95,6826.021,1446.7,1008.15
2017-06-22,2399.34,1693.68,1764.23,2146.3,1347.817,1025.91,1856.75,1537.86,6807.304,1440.46,1006.89
2017-06-23,2391.19,1693.09,1756.95,2147.12,1350.173,1020.97,1851.97,1541.66,6803.729,1434.16,1003.73
2017-06-26,2409.31,1693.41,1754.73,2150.69,1347.709,1026.15,1855.37,1540.97,6825.503,1443.09,1005.35
2017-06-27,2376.34,1671.01,1727.97,2137.23,1320.575,1022.75,1829.69,1533.49,6745.163,1415.8,989.97
2017-06-28,2369.09,1669.54,1721.31,2141.32,1320.199,1029.03,1829.62,1531.78,6692.17,1401.33,986.07
2017-06-29,2329.42,1648.41,1695.53,2126.7,1295.265,1031.05,1804.94,1523.86,6633.732,1384.25,975.64
2017-06-30,2331.92,1655.0,1692.25,2129.29,1293.809,1028.49,1810.34,1522.96,6625.778,1380.06,975.01
2017-07-03,2336.21,1666.42,1698.25,2157.37,1289.475,1042.34,1815.76,1549.69,6673.574,1380.75,981.89
2017-07-04,2333.46,1665.35,1698.01,2158.64,1287.542,1044.02,1815.39,1553.84,6681.626,1379.9,979.78
2017-07-05,2335.39,1674.09,1707.4,2164.95,1303.07,1047.42,1819.11,1530.51,6641.805,1377.83,978.45
2017-07-06,2309.43,1652.35,1677.48,2142.69,1285.398,1039.85,1793.58,1511.96,6541.175,1367.92,966.68
2017-07-07,2308.99,1657.17,1683.98,2142.47,1296.8,1041.37,1799.89,1507.36,6550.744,1371.16,965.27
2017-07-10,2306.25,1663.26,1680.99,2158.94,1308.34,1043.57,1805.15,1512.14,6534.465,1372.61,964.26
2017-07-11,2291.58,1659.13,1672.93,2159.77,1312.427,1038.96,1800.97,1513.22,6503.629,1367.5,959.82
2017-07-12,2315.59,1672.49,1691.13,2185.28,1328.741,1044.54,1817.84,1526.88,6562.888,1380.78,967.44
2017-07-13,2324.11,1675.35,1691.83,2195.03,1336.771,1053.05,1823.43,1534.6,6602.645,1382.58,972.08
2017-07-14,2334.27,1679.16,1695.82,2208.01,1340.918,1049.85,1826.65,1540.94,6655.701,1384.88,973.02
2017-07-17,2331.61,1673.65,1689.11,2215.58,1339.222,1048.12,1827.56,1538.13,6657.344,1385.08,974.82
2017-07-18,2308.78,1658.43,1673.67,2192.1,1333.985,1035.44,1813.94,1519.45,6605.789,1376.36,964.24
2017-07-19,2331.26,1668.37,1692.45,2213.74,1349.627,1044.77,1831.5,1546.12,6684.653,1389.49,974.58
2017-07-20,2314.86,1650.91,1686.42,2187.69,1337.694,1037.32,1814.99,1533.07,6622.15,1381.67,971.81
2017-07-21,2309.42,1642.42,1680.37,2173.17,1333.625,1032.51,1808.78,1517.47,6614.197,1385.59,971.4
2017-07-24,2300.49,1638.05,1678.57,2171.72,1338.42,1035.44,1805.95,1513.87,6616.06,1377.82,969.7
2017-07-25,2301.88,1634.89,1669.08,2187.04,1333.776,1043.15,1809.21,1527.12,6601.921,1371.29,967.32
2017-07-26,2310.83,1641.27,1669.21,2192.18,1338.474,1044.16,1815.9,1534.47,6654.518,1382.36,980.1
2017-07-27,2322.14,1634.97,1651.01,2189.79,1330.221,1041.41,1819.92,1540.8,6671.76,1382.22,998.08
2017-07-28,2288.22,1624.56,1643.47,2167.32,1316.926,1032.57,1800.79,1531.02,6622.404,1369.86,988.39
2017-07-31,2271.22,1618.32,1638.62,2167.09,1309.929,1033.11,1794.91,1530.94,6593.099,1370.12,985.51
2017-08-01,2273.18,1623.07,1633.52,2173.11,1312.991,1040.88,1798.99,1535.0,6614.261,1377.58,988.64
2017-08-02,2264.64,1619.64,1624.78,2160.16,1312.942,1036.57,1788.75,1529.49,6569.523,1376.43,980.33
2017-08-03,2264.45,1620.3,1621.03,2152.03,1305.45,1032.92,1784.79,1515.34,6552.832,1379.91,979.96
2017-08-04,2285.48,1637.86,1633.16,2177.07,1321.619,1045.03,1805.41,1534.51,6632.86,1391.55,990.51
2017-08-07,2285.78,1634.0,1627.5,2182.43,1324.994,1042.67,1803.9,1523.77,6603.229,1388.12,990.49
2017-08-08,2288.57,1638.67,1628.22,2182.41,1331.64,1047.17,1811.59,1528.36,6611.102,1397.05,992.04
2017-08-09,2286.21,1633.3,1626.93,2173.05,1327.343,1040.74,1800.85,1525.49,6627.581,1392.59,987.4
2017-08-10,2274.84,1617.58,1608.61,2157.83,1302.007,1026.0,1780.95,1510.26,6575.122,1390.89,983.48
2017-08-11,2263.38,1609.33,1606.14,2134.52,1299.755,1014.34,1774.96,1491.31,6500.651,1378.73,976.05
2017-08-14,2276.82,1620.12,1615.49,2153.41,1318.692,1025.96,1786.02,1492.14,6572.15,1390.43,984.41
2017-08-15,2292.45,1625.18,1624.41,2153.14,1329.159,1031.25,1783.87,1488.88,6586.51,1400.43,984.32
2017-08-16,2304.5,1632.95,1630.75,2179.86,1336.171,1035.04,1793.23,1484.41,6616.504,1408.28,986.42
2017-08-17,2287.74,1615.66,1614.27,2169.36,1316.683,1021.44,1771.42,1468.58,6573.245,1401.14,975.64
2017-08-18,2276.73,1608.06,1605.41,2160.02,1313.833,1017.99,1761.51,1470.82,6526.176,1403.12,972.57
2017-08-21,2274.62,1601.04,1600.2,2155.17,1306.511,1011.12,1754.66,1459.96,6546.517,1398.7,971.17
2017-08-22,2286.72,1620.22,1623.23,2182.64,1328.636,1021.47,1774.97,1476.36,6582.812,1407.33,978.59
2017-08-23,2273.75,1607.81,1609.12,2177.59,1323.232,1015.88,1761.37,1477.22,6584.197,1402.8,975.57
2017-08-24,2262.49,1603.87,1614.5,2187.07,1323.777,1018.62,1760.33,1479.22,6584.569,1404.95,974.38
2017-08-25,2253.15,1600.68,1607.4,2184.36,1315.328,1018.38,1755.08,1479.18,6563.98,1401.53,973.43
2017-08-28,2237.29,1591.11,1604.17,2176.27,1306.953,1009.59,1743.13,1467.39,6515.564,1396.5,968.38
2017-08-29,2227.07,1585.43,1596.18,2160.53,1301.617,997.92,1729.74,1455.99,6478.523,1385.7,960.28
2017-08-30,2244.54,1601.58,1613.37,2183.42,1324.106,1007.26,1751.62,1468.8,6560.637,1393.92,966.71
2017-08-31,2253.71,1614.33,1640.97,2204.04,1335.767,1011.77,1762.65,1480.0,6615.711,1399.04,969.16
2017-09-01,2261.64,1621.07,1644.49,2223.88,1337.311,1017.12,1773.0,1494.6,6613.599,1401.0,968.69
2017-09-04,2250.71,1615.09,1637.89,2213.95,1330.974,1010.49,1765.73,1489.43,6587.55,1394.22,962.55
2017-09-05,2253.36,1607.51,1632.67,2205.82,1322.291,998.4,1761.94,1496.74,6591.383,1396.71,956.71
2017-09-06,2258.88,1606.55,1637.64,2206.88,1322.032,996.32,1765.78,1512.23,6587.565,1392.95,950.32
2017-09-07,2257.56,1604.88,1645.12,2210.36,1322.876,985.02,1756.76,1510.41,6602.202,1398.5,941.22
2017-09-08,2251.23,1608.12,1649.93,2203.68,1315.334,988.99,1751.03,1498.46,6614.82,1401.69,939.76
2017-09-11,2266.57,1624.95,1665.74,2225.35,1337.429,1004.66,1767.78,1514.28,6674.161,1414.9,945.77
2017-09-12,2269.66,1633.94,1674.08,2244.01,1344.149,1016.42,1780.43,1524.34,6649.045,1401.57,950.98
2017-09-13,2273.33,1635.34,1672.61,2237.71,1347.245,1018.73,1791.67,1540.35,6647.431,1396.06,953.73
2017-09-14,2273.38,1644.21,1678.72,2238.73,1349.6,1020.14,1792.51,1552.79,6690.662,1404.13,951.73
2017-09-15,2264.53,1637.18,1663.82,2220.7,1343.746,1014.77,1781.49,1544.49,6675.159,1396.01,952.5
2017-09-18,2265.34,1647.13,1663.85,2230.44,1350.108,1022.19,1779.96,1550.49,6677.623,1388.58,955.91
2017-09-19,2256.2,1649.54,1654.18,2234.41,1351.095,1024.64,1781.17,1552.61,6628.772,1386.13,967.06
2017-09-20,2239.7,1653.81,1654.89,2237.81,1344.77,1027.08,1785.31,1564.89,6615.019,1380.4,969.39
2017-09-21,2228.51,1662.48,1656.55,2234.82,1345.481,1033.64,1789.42,1572.94,6624.65,1380.54,964.92
2017-09-22,2220.56,1658.97,1653.49,2222.14,1339.917,1032.43,1785.83,1572.58,6569.986,1371.13,965.86
2017-09-25,2243.74,1670.03,1665.52,2227.69,1334.309,1033.93,1794.63,1601.01,6587.066,1385.52,975.92
2017-09-26,2262.48,1679.37,1671.17,2234.52,1342.913,1037.76,1804.2,1611.11,6635.121,1391.91,979.06
2017-09-27,2256.13,1685.3,1673.19,2241.57,1359.754,1050.08,1814.41,1618.57,6629.511,1382.09,981.34
2017-09-28,2246.93,1682.76,1668.94,2241.41,1354.383,1047.02,1805.6,1613.01,6613.706,1377.25,975.9
2017-09-29,2246.95,1682.36,1673.98,2243.56,1360.175,1048.89,1810.07,1609.29,6617.941,1376.27,976.42
2017-10-02,2261.15,1699.48,1701.04,2269.02,1373.151,1059.37,1824.9,1618.77,6651.165,1387.71,978.99
2017-10-03,2263.54,1702.6,1699.53,2278.65,1376.918,1063.03,1831.42,1621.26,6667.029,1383.12,981.98
2017-10-04,2270.37,1702.8,1705.41,2284.69,1374.886,1059.97,1838.61,1618.3,6705.837,1384.47,980.68
2017-10-05,2281.6,1706.66,1708.99,2297.62,1390.784,1068.77,1850.99,1629.49,6733.357,1392.07,984.84
2017-10-06,2263.54,1702.34,1706.28,2290.26,1392.508,1068.03,1849.75,1614.86,6715.806,1386.9,977.48
2017-10-09,2264.78,1699.43,1698.23,2285.33,1395.216,1065.64,1845.8,1616.43,6710.087,1392.43,976.63
2017-10-10,2274.12,1694.8,1690.46,2281.01,1391.31,1063.92,1840.82,1612.88,6700.701,1393.43,977.44
2017-10-11,2274.31,1692.4,1690.56,2269.48,1396.657,1061.77,1837.14,1613.35,6690.979,1399.48,974.62
2017-10-12,2283.34,1699.35,1688.9,2272.59,1397.062,1059.92,1831.21,1608.75,6737.453,1405.68,965.65
2017-10-13,2296.43,1702.33,1687.85,2296.33,1404.158,1061.48,1839.41,1614.75,6759.354,1403.33,967.54
2017-10-16,2302.81,1709.67,1691.84,2308.3,1414.355,1067.95,1846.96,1622.17,6775.257,1402.97,974.01
2017-10-17,2301.62,1711.19,1709.18,2305.61,1417.66,1067.65,1850.26,1624.63,6792.388,1411.82,975.2
2017-10-18,2300.36,1711.45,1708.74,2296.44,1418.074,1069.56,1846.84,1615.8,6784.754,1409.23,970.62
2017-10-19,2274.76,1706.17,1705.77,2290.76,1403.441,1063.95,1832.21,1603.5,6724.197,1409.68,966.54
2017-10-20,2273.89,1721.35,1711.98,2308.89,1418.815,1074.95,1841.16,1611.36,6752.476,1416.55,972.06
2017-10-23,2276.13,1721.8,1714.59,2322.26,1421.179,1074.69,1840.08,1610.23,6739.591,1423.12,972.11
2017-10-24,2263.12,1723.96,1699.67,2324.02,1421.753,1076.68,1840.47,1611.23,6709.938,1419.55,969.73
2017-10-25,2244.69,1709.7,1683.86,2312.12,1412.183,1070.4,1828.43,1595.07,6660.341,1404.67,954.9
2017-10-26,2273.12,1730.97,1683.75,2340.05,1425.59,1082.09,1848.64,1611.63,6695.014,1420.15,963.21
2017-10-27,2288.42,1749.58,1700.07,2357.08,1469.609,1091.14,1882.19,1634.69,6764.933,1436.34,973.26
2017-10-30,2270.07,1740.99,1683.39,2350.53,1472.227,1085.74,1876.38,1643.11,6757.448,1434.27,968.13
2017-10-31,2279.11,1737.4,1679.72,2345.58,1477.879,1080.67,1873.84,1648.5,6762.643,1434.0,964.98
2017-11-01,2286.7,1743.3,1688.39,2374.71,1488.722,1086.46,1885.57,1667.35,6788.304,1434.22,969.11
2017-11-02,2272.51,1741.46,1673.78,2366.37,1481.238,1086.33,1870.08,1660.13,6799.696,1430.14,962.19
2017-11-03,2287.12,1748.47,1691.85,2375.73,1497.665,1086.64,1881.69,1670.55,6832.241,1437.78,964.14
2017-11-06,2281.29,1752.93,1694.32,2382.3,1508.781,1086.17,1894.93,1700.7,6880.733,1440.11,956.71
2017-11-07,2289.52,1758.31,1693.76,2386.24,1514.51,1081.79,1891.36,1705.75,6951.484,1451.38,958.16
2017-11-08,2307.4,1757.08,1695.48,2392.77,1518.756,1079.78,1892.16,1701.26,6983.977,1454.6,959.26
2017-11-09,2298.14,1733.3,1684.41,2364.31,1501.747,1075.29,1879.38,1696.86,6970.845,1447.61,957.41
2017-11-10,2300.9,1723.76,1670.88,2353.18,1495.977,1070.58,1873.69,1682.91,6951.05,1435.05,952.81
2017-11-13,2303.57,1708.92,1669.52,2343.3,1493.659,1067.87,1872.78,1671.43,6931.494,1437.2,946.08
2017-11-14,2287.14,1693.07,1653.0,2307.72,1480.519,1058.39,1858.91,1635.88,6865.627,1434.18,936.08
2017-11-15,2261.56,1676.17,1643.05,2278.37,1463.396,1053.81,1842.19,1610.27,6789.628,1420.44,932.17
2017-11-16,2293.96,1694.01,1664.43,2303.98,1487.603,1060.52,1862.7,1610.07,6836.332,1423.54,944.25
2017-11-17,2288.66,1687.94,1659.6,2306.6,1484.004,1060.98,1870.79,1613.72,6813.211,1410.67,945.7
2017-11-20,2298.47,1695.86,1662.99,2316.35,1492.557,1064.44,1882.41,1617.09,6816.429,1409.83,951.37
2017-11-21,2311.6,1707.2,1678.01,2336.76,1513.821,1072.38,1898.08,1627.83,6866.796,1416.54,952.79
2017-11-22,2300.69,1704.77,1671.94,2331.69,1505.333,1068.87,1889.29,1629.65,6837.617,1414.44,956.55
2017-11-23,2296.43,1700.78,1666.1,2330.35,1497.656,1063.12,1880.53,1626.08,6812.425,1409.02,954.96
2017-11-24,2283.43,1689.68,1655.98,2323.22,1492.743,1057.78,1869.79,1617.71,6780.522,1400.59,950.3
