,Portfolio Vol
2019-09-20,0.014225367682331224
2019-09-27,0.014383901839855823
2019-10-04,0.014490267493555203
2019-10-11,0.014414983003989804
2019-10-18,0.014458254188332806
2019-10-25,0.013028326435251423
2019-11-01,0.012781062741289578
2019-11-08,0.012413605579350192
2019-11-15,0.012033675678627159
2019-11-22,0.012242061509007075
2019-11-29,0.012141839653120934
2019-12-06,0.011863157789468516
2019-12-13,0.012328190670478457
2019-12-20,0.011955452416470412
2019-12-27,0.01183006418792149
2020-01-03,0.01207100870835256
2020-01-10,0.012180870919233245
2020-01-17,0.009885070746717956
2020-01-24,0.00983323990814142
2020-01-31,0.009703637541827036
2020-02-07,0.009005272844944614
2020-02-14,0.008353448326227487
2020-02-21,0.008478842285271288
2020-02-28,0.008900587737663519
2020-03-06,0.0105330301501512
2020-03-13,0.011954860200566398
2020-03-20,0.01679496831759591
2020-03-27,0.017285612008788948
2020-04-03,0.017909425194105967
2020-04-10,0.018124611407640923
2020-04-17,0.01813990376575935
2020-04-24,0.01831472751528943
2020-05-01,0.01851936596283383
2020-05-08,0.018553832442118858
2020-05-15,0.018479933184319407
2020-05-22,0.018506453891229187
2020-05-29,0.01847158777000844
2020-06-05,0.01841891492991986
2020-06-12,0.018700666218469768
2020-06-19,0.018805788735975267
2020-06-26,0.018839112966082545
2020-07-03,0.018392336187402752
2020-07-10,0.016398001511979936
2020-07-17,0.015210868760848444
2020-07-24,0.00939877249465093
2020-07-31,0.009376157783779536
2020-08-07,0.009577780543107418
2020-08-14,0.009484190465930976
2020-08-21,0.008713435855530645
2020-08-28,0.008762694099545831
2020-09-04,0.00902115005832123
2020-09-11,0.008419703550465387
2020-09-18,0.008368181922447005
2020-09-25,0.008370414520076341
2020-10-02,0.008458151696541683
2020-10-09,0.007740472651490205
2020-10-16,0.006530103570650565
2020-10-23,0.0065685597823615495
2020-10-30,0.0065260946146240085
2020-11-06,0.006387445623464131
2020-11-13,0.006456708244171481
2020-11-20,0.0066142102861452955
2020-11-27,0.006564934968208573
2020-12-04,0.006618771581513107
2020-12-11,0.006358090367156685
2020-12-18,0.006099759228149867
2020-12-25,0.006195879107862996
2021-01-01,0.0056913376398654465
2021-01-08,0.005118942094460441
2021-01-15,0.005176823970356859
2021-01-22,0.005184509097395461
2021-01-29,0.005087246469846367
2021-02-05,0.0049086150892406945
2021-02-12,0.004749166013073492
2021-02-19,0.004980570280230454
2021-02-26,0.007602370565782744
2021-03-05,0.007838951111364251
2021-03-12,0.00824762236891075
2021-03-19,0.008500521729263237
2021-03-26,0.00847892593069431
